employee_id,gender,age,years_experience,education_level,department,job_title,job_level,city,performance_rating,manager_rating,months_since_promotion,variable_pay_pct,ctc
EMP07612,Female,24,2,IIIT,HR,HR Manager,1,Pune,3.3,,10,10.5,6.47
EMP07613,Female,33,8,NIT,HR,HR Business Partner,3,Ranchi,5.0,,25,7.8,11.32
EMP07614,Male,42,18,Diploma,Finance,FP&A Analyst,5,Coimbatore,4.1,4.0,8,10.5,27.17
EMP07615,Male,28,5,Tier-2 Private,Customer Support,Customer Success Manager,3,Visakhapatnam,3.8,,8,8.4,13.54
EMP07616,Female,39,12,Diploma,Data Science,Lead Data Scientist,4,Chandigarh,3.5,3.8,37,10.5,14.72
EMP07617,Male,26,3,Tier-2 Private,Finance,Financial Analyst,1,Mumbai,4.1,3.6,3,16.6,8.66
EMP07618,Female,29,7,IIIT,Legal,Senior Legal Counsel,3,Indore,3.3,3.3,40,14.5,7.55
EMP07619,Female,23,1,Central University,Marketing,Marketing Executive,1,Ahmedabad,2.2,3.1,8,15.5,3.6
EMP07620,Female,29,3,Other,Engineering,Software Engineer,1,Thiruvananthapuram,2.5,3.3,23,10.0,5.66
EMP07621,Male,31,6,Diploma,Data Science,Data Analyst,1,Kolkata,3.7,3.7,4,9.9,12.34
EMP07622,Female,27,4,Distance Learning,Legal,Senior Legal Counsel,2,Lucknow,4.5,2.8,13,11.9,7.43
EMP07623,Male,25,2,BITS,Customer Support,Support Team Lead,2,Bangalore,3.1,3.2,13,8.3,8.68
EMP07624,Male,27,4,BITS,Product,Associate Product Manager,1,Ahmedabad,4.2,3.0,11,13.5,6.96
EMP07625,Male,31,7,Other,Product,Senior Product Manager,2,Delhi,3.9,4.1,16,11.2,11.12
EMP07626,Male,31,5,Tier-2 Private,Product,Senior Product Manager,2,Ahmedabad,4.5,3.8,36,14.9,9.54
EMP07627,Female,31,6,Central University,Customer Support,Customer Support Executive,2,Hyderabad,2.6,,5,6.6,6.53
EMP07628,Female,36,10,Central University,Engineering,Senior Software Engineer,3,Hyderabad,2.6,2.8,1,12.9,10.19
EMP07629,Male,26,4,State University,Engineering,Software Engineer,2,Chennai,4.9,4.0,15,12.5,13.14
EMP07630,Female,40,15,Central University,Finance,Finance Manager,4,Chennai,2.1,2.8,7,14.7,16.57
EMP07631,Male,29,3,Central University,Customer Support,Support Team Lead,1,Bhopal,3.8,3.1,4,9.9,7.25
EMP07632,Female,46,23,State University,Engineering,Principal Engineer,5,Visakhapatnam,4.8,3.8,14,8.1,33.71
EMP07633,Female,38,13,Diploma,Finance,Controller,3,Ranchi,3.8,3.0,2,11.6,11.74
EMP07634,Male,26,4,"Top Private (ISB, XLRI, SP Jain)",Data Science,Data Scientist,2,Nagpur,4.7,3.8,1,8.2,11.93
EMP07635,Male,31,4,Tier-2 Private,Finance,Financial Analyst,2,Visakhapatnam,4.6,3.2,1,17.9,9.08
EMP07636,Male,32,6,State University,Operations,Operations Executive,1,Chandigarh,4.2,3.4,2,5.4,6.37
EMP07637,Male,34,9,"Top Private (ISB, XLRI, SP Jain)",Data Science,Lead Data Scientist,4,Pune,3.8,,6,9.3,24.12
EMP07638,Female,38,13,State University,Marketing,Digital Marketing Manager,5,Hyderabad,2.6,4.0,73,12.5,23.56
EMP07639,Male,28,2,IIT,Data Science,Data Analyst,1,Indore,2.3,3.9,4,10.1,8.47
EMP07640,Male,32,8,Diploma,Engineering,Staff Engineer,3,Hyderabad,3.3,3.9,5,13.2,17.97
EMP07641,Male,28,1,NIT,Marketing,Marketing Executive,1,Bhopal,2.0,3.9,12,12.8,5.25
EMP07642,Female,28,5,Diploma,Finance,Financial Analyst,1,Delhi,4.0,4.0,35,17.7,8.98
EMP07643,Male,42,16,Tier-2 Private,Sales,Key Account Manager,5,Delhi,5.0,4.7,4,24.3,36.36
EMP07644,Female,28,2,Central University,Engineering,Senior Software Engineer,1,Jaipur,3.5,3.7,69,11.7,5.56
EMP07645,Female,28,1,State University,Engineering,Software Engineer,1,Coimbatore,3.8,2.7,50,9.6,5.74
EMP07646,Male,29,7,State University,Customer Support,Support Manager,3,Pune,2.5,3.8,45,5.5,15.97
EMP07647,Male,39,15,Diploma,Marketing,Digital Marketing Manager,4,Mumbai,3.4,4.5,8,16.9,23.74
EMP07648,Male,32,7,BITS,Legal,Legal Associate,2,Jaipur,3.6,2.7,8,8.0,13.28
EMP07649,Male,26,1,BITS,Data Science,Senior Data Scientist,2,Chandigarh,3.3,4.8,10,9.7,10.06
EMP07650,Female,27,1,Central University,Finance,Financial Analyst,2,Mumbai,3.8,3.8,1,16.9,5.54
EMP07651,Female,31,6,NIT,Operations,Operations Manager,2,Visakhapatnam,3.0,3.5,34,8.3,7.88
EMP07652,Male,25,2,State University,Product,Product Manager,2,Lucknow,3.6,3.4,9,18.7,8.68
EMP07653,Male,32,6,IIT,Product,Product Manager,2,Surat,3.9,3.2,2,14.7,14.37
EMP07654,Male,30,6,State University,Data Science,Senior Data Scientist,3,Hyderabad,4.6,4.3,5,8.8,14.33
EMP07655,Male,31,4,"Top Private (ISB, XLRI, SP Jain)",Finance,Senior Financial Analyst,2,Dehradun,3.6,2.7,28,17.1,8.29
EMP07656,Female,46,21,Diploma,Sales,Business Development Manager,6,Ahmedabad,3.0,4.8,18,34.4,30.87
EMP07657,Female,34,9,IIIT,Product,Associate Product Manager,2,Hyderabad,3.4,3.9,4,16.2,12.41
EMP07658,Female,39,14,Central University,Data Science,Lead Data Scientist,4,Dehradun,3.9,3.7,6,12.5,18.33
EMP07659,Male,38,11,State University,Operations,Supply Chain Analyst,3,Jaipur,2.8,,12,9.9,15.08
EMP07660,Male,32,5,Central University,Operations,Operations Manager,1,Pune,2.9,3.1,2,9.2,7.96
EMP07661,Male,30,5,Distance Learning,Marketing,Marketing Executive,2,Bhopal,3.6,3.7,45,17.6,6.35
EMP07662,Female,29,4,Diploma,Product,Product Manager,3,Chandigarh,1.9,2.3,4,15.9,5.73
EMP07663,Female,31,9,Central University,Sales,Sales Manager,3,Mumbai,3.4,2.6,3,15.4,13.31
EMP07664,Female,25,3,Diploma,Sales,Sales Executive,2,Indore,3.1,2.2,47,20.3,5.5
EMP07665,Male,46,20,Distance Learning,HR,Learning & Development Manager,6,Chennai,4.0,3.7,10,5.8,50.0
EMP07666,Male,27,3,NIT,Finance,Financial Analyst,1,Kolkata,2.8,3.3,23,12.1,7.85
EMP07667,Female,31,7,State University,HR,Talent Acquisition Specialist,3,Ahmedabad,3.1,,22,9.1,12.0
EMP07668,Male,30,5,Tier-2 Private,Data Science,Data Scientist,2,Chennai,3.5,3.8,10,10.1,11.37
EMP07669,Female,27,4,Tier-2 Private,Engineering,Senior Software Engineer,2,Pune,2.9,4.2,2,11.3,9.26
EMP07670,Male,50,27,Other,Product,Director of Product,6,Chennai,2.7,2.5,2,17.6,50.0
EMP07671,Female,26,4,Other,HR,HR Business Partner,2,Kolkata,3.0,4.3,1,9.5,7.4
EMP07672,Male,30,4,Central University,Operations,Process Improvement Specialist,3,Raipur,1.8,3.7,11,6.3,8.62
EMP07673,Female,28,3,Tier-2 Private,Product,Associate Product Manager,1,Mumbai,2.7,3.0,34,14.8,5.95
EMP07674,Male,29,6,Tier-2 Private,Operations,Operations Executive,1,Mumbai,4.0,3.8,16,5.2,8.02
EMP07675,Male,30,5,BITS,Finance,Finance Manager,2,Delhi,2.2,3.9,24,16.2,9.11
EMP07676,Male,24,2,NIT,HR,HR Executive,1,Visakhapatnam,2.6,4.4,12,10.2,6.36
EMP07677,Male,30,4,Central University,Data Science,Senior Data Scientist,2,Delhi,3.3,3.5,4,11.5,10.33
EMP07678,Female,32,9,Central University,Finance,Controller,3,Jaipur,4.0,2.4,7,13.5,11.84
EMP07679,Female,35,12,State University,Data Science,ML Engineer,3,Hyderabad,2.5,2.3,4,13.7,11.49
EMP07680,Female,33,6,Central University,Operations,Operations Manager,2,Ahmedabad,2.9,3.8,73,9.8,5.88
EMP07681,Female,32,6,State University,Sales,Sales Executive,1,Surat,4.6,3.7,1,18.2,6.68
EMP07682,Female,30,4,Central University,Engineering,Lead Engineer,3,Mysore,3.6,4.6,18,12.1,9.28
EMP07683,Male,29,4,Central University,Finance,Finance Manager,2,Visakhapatnam,4.0,2.6,10,13.5,11.35
EMP07684,Female,28,3,Other,Operations,Operations Manager,1,Kolkata,2.6,3.6,1,5.1,4.23
EMP07685,Male,25,2,BITS,Sales,Sales Executive,1,Hyderabad,3.0,4.2,15,22.0,7.2
EMP07686,Female,26,3,BITS,Sales,Sales Executive,1,Bangalore,4.3,3.5,23,31.5,8.05
EMP07687,Male,38,11,Central University,Sales,Senior Account Manager,3,Bhopal,3.8,3.5,64,34.7,11.59
EMP07688,Female,31,4,Tier-2 Private,Data Science,Data Analyst,1,Ahmedabad,4.0,3.1,9,8.9,6.85
EMP07689,Male,30,4,Distance Learning,Operations,Supply Chain Analyst,2,Mumbai,4.0,3.4,41,5.7,9.33
EMP07690,Male,31,4,Diploma,Legal,Senior Legal Counsel,2,Ahmedabad,4.2,3.8,1,12.0,10.6
EMP07691,Male,40,14,IIIT,HR,Talent Acquisition Specialist,4,Kochi,3.2,4.4,40,6.3,26.05
EMP07692,Male,27,3,State University,Customer Support,Customer Support Executive,1,Dehradun,2.6,2.7,1,9.6,4.77
EMP07693,Male,33,7,Central University,Legal,Senior Legal Counsel,1,Patna,2.9,3.3,47,9.1,9.31
EMP07694,Male,31,5,BITS,Customer Support,Customer Success Manager,2,Kolkata,3.1,4.7,3,9.6,10.56
EMP07695,Male,28,6,Distance Learning,Customer Support,Support Team Lead,1,Raipur,1.7,2.7,32,5.4,5.96
EMP07696,Female,34,7,State University,Engineering,Staff Engineer,2,Chennai,3.9,3.6,21,9.1,10.44
EMP07697,Male,30,6,Distance Learning,Finance,Finance Manager,2,Visakhapatnam,4.2,1.7,16,15.7,10.4
EMP07698,Female,33,10,Diploma,Legal,Compliance Officer,3,Kochi,3.6,,2,13.1,9.6
EMP07699,Male,29,5,IIIT,Engineering,Software Engineer,2,Bangalore,3.0,3.0,5,14.7,11.89
EMP07700,Male,43,20,State University,Engineering,DevOps Engineer,6,Jaipur,3.6,4.4,51,14.0,50.0
EMP07701,Male,29,6,Central University,Product,Associate Product Manager,2,Indore,2.1,2.8,1,19.2,8.64
EMP07702,Male,26,1,Distance Learning,Finance,Financial Analyst,1,Visakhapatnam,2.0,2.8,18,11.4,5.91
EMP07703,Male,36,9,State University,Operations,Supply Chain Analyst,4,Visakhapatnam,4.8,3.0,11,8.2,18.06
EMP07704,Female,31,7,Other,HR,HR Manager,2,Mumbai,1.8,2.9,11,6.1,6.04
EMP07705,Male,29,6,Tier-2 Private,Sales,Account Manager,2,Mumbai,4.1,3.3,38,20.2,11.69
EMP07706,Male,31,5,Central University,Product,Senior Product Manager,3,Mumbai,4.6,3.2,13,18.5,13.29
EMP07707,Male,24,1,Central University,Marketing,Marketing Manager,1,Delhi,3.5,3.8,12,13.5,8.35
EMP07708,Male,26,1,Distance Learning,Finance,Financial Analyst,2,Ranchi,3.4,2.8,10,12.1,7.11
EMP07709,Male,42,19,BITS,Customer Support,Customer Success Manager,5,Hyderabad,3.6,3.9,2,9.9,32.58
EMP07710,Female,27,4,State University,Customer Support,Customer Support Executive,2,Hyderabad,1.8,2.8,38,9.8,6.91
EMP07711,Male,34,11,Central University,Legal,Compliance Officer,3,Chennai,3.0,2.1,13,12.4,13.59
EMP07712,Female,25,1,Distance Learning,Data Science,Data Analyst,1,Guwahati,4.6,3.2,34,9.0,5.65
EMP07713,Male,29,2,NIT,Engineering,Software Engineer,1,Bhopal,3.6,3.9,96,8.1,6.7
EMP07714,Male,35,9,IIT,HR,Talent Acquisition Specialist,3,Chennai,3.3,2.9,7,7.5,17.37
EMP07715,Male,31,5,Central University,Sales,Senior Account Manager,2,Chennai,3.5,3.7,10,34.5,8.04
EMP07716,Male,30,8,State University,Legal,Senior Legal Counsel,3,Bangalore,2.9,3.3,81,8.2,11.4
EMP07717,Male,27,5,IIIT,Sales,Sales Manager,3,Vadodara,2.5,3.2,1,27.2,12.82
EMP07718,Female,29,5,BITS,Product,Product Manager,2,Indore,4.2,3.7,4,15.6,10.13
EMP07719,Female,30,3,"Top Private (ISB, XLRI, SP Jain)",Finance,Financial Analyst,1,Delhi,2.7,,9,12.4,6.68
EMP07720,Male,24,2,State University,Customer Support,Customer Support Executive,1,Pune,5.0,2.8,25,7.7,8.14
EMP07721,Male,42,16,IIT,Sales,Sales Manager,5,Mysore,3.2,2.9,3,26.9,29.19
EMP07722,Female,44,18,State University,Customer Support,Support Manager,6,Delhi,3.8,,14,9.2,29.47
EMP07723,Male,25,2,"Top Private (ISB, XLRI, SP Jain)",Product,Associate Product Manager,1,Raipur,4.8,2.8,10,12.2,6.76
EMP07724,Male,24,2,Tier-2 Private,Product,Associate Product Manager,1,Chandigarh,3.8,3.0,7,17.4,6.66
EMP07725,Female,26,4,IIM,Operations,Operations Executive,1,Kochi,2.4,3.1,29,8.4,6.74
EMP07726,Male,29,7,IIM,Marketing,Brand Manager,3,Ranchi,3.0,3.2,5,14.0,12.62
EMP07727,Male,32,5,IIM,Customer Support,Support Team Lead,2,Kochi,2.1,3.2,10,8.2,8.18
EMP07728,Male,34,8,"Top Private (ISB, XLRI, SP Jain)",Engineering,Engineering Manager,4,Nagpur,3.3,,7,9.2,20.74
EMP07729,Female,31,5,Tier-2 Private,Operations,Operations Executive,1,Bangalore,2.6,3.1,37,7.6,5.23
EMP07730,Male,27,5,IIIT,Customer Support,Support Team Lead,2,Guwahati,3.3,3.7,10,7.0,8.76
EMP07731,Female,57,30,Central University,HR,Learning & Development Manager,6,Mysore,4.6,3.4,3,7.7,50.0
EMP07732,Male,30,4,State University,Data Science,Data Analyst,1,Guwahati,4.8,4.8,6,10.8,8.48
EMP07733,Male,45,19,IIT,Engineering,Engineering Manager,6,Mumbai,2.1,4.0,4,8.2,50.0
EMP07734,Male,40,16,Central University,Marketing,Content Strategist,5,Thiruvananthapuram,2.0,3.5,3,23.2,28.16
EMP07735,Female,31,8,State University,Sales,Sales Manager,4,Pune,3.5,4.4,17,30.8,16.23
EMP07736,Male,27,1,Tier-2 Private,Operations,Operations Manager,1,Bangalore,3.3,3.0,81,8.4,5.74
EMP07737,Female,28,6,Central University,Data Science,Data Analyst,2,Indore,2.4,4.6,5,11.0,7.56
EMP07738,Male,27,4,Tier-2 Private,Operations,Operations Manager,2,Thiruvananthapuram,3.3,5.0,1,8.4,7.39
EMP07739,Male,28,6,"Top Private (ISB, XLRI, SP Jain)",Customer Support,Customer Support Executive,1,Bangalore,3.4,4.2,10,8.2,8.93
EMP07740,Male,24,2,IIIT,Operations,Operations Executive,1,Kolkata,3.2,3.5,1,7.7,7.0
EMP07741,Male,35,10,Central University,Product,Senior Product Manager,3,Jaipur,4.4,4.3,12,13.6,18.35
EMP07742,Male,35,12,Diploma,Engineering,Engineering Manager,4,Vadodara,4.3,,14,8.9,18.17
EMP07743,Female,40,13,Other,HR,HR Business Partner,4,Mumbai,3.3,2.6,9,10.0,14.43
EMP07744,Female,31,4,Distance Learning,Sales,Account Manager,2,Guwahati,4.5,3.9,7,27.9,7.79
EMP07745,Female,25,2,Central University,Legal,Senior Legal Counsel,1,Mysore,4.2,3.1,25,15.0,4.92
EMP07746,Female,33,7,Diploma,Sales,Senior Account Manager,2,Bhopal,3.5,2.7,1,29.9,6.88
EMP07747,Male,42,20,"Top Private (ISB, XLRI, SP Jain)",Marketing,Growth Manager,6,Delhi,1.4,3.8,6,22.6,38.5
EMP07748,Female,29,6,State University,HR,HR Manager,3,Kochi,2.3,3.4,16,10.3,9.69
EMP07749,Male,33,8,IIM,Data Science,ML Engineer,3,Indore,3.1,2.7,2,10.4,18.48
EMP07750,Female,28,5,Diploma,Sales,Senior Account Manager,2,Nagpur,3.8,4.3,27,32.7,7.83
EMP07751,Female,26,4,Distance Learning,Operations,Process Improvement Specialist,3,Nagpur,2.4,3.4,4,5.1,6.44
EMP07752,Male,31,9,State University,Engineering,Lead Engineer,3,Thiruvananthapuram,4.3,4.2,13,8.4,17.46
EMP07753,Female,30,5,Tier-2 Private,Finance,Senior Financial Analyst,3,Jaipur,4.6,4.0,31,15.3,7.85
EMP07754,Female,31,8,BITS,Data Science,Senior Data Scientist,3,Lucknow,3.8,2.8,7,12.2,12.34
EMP07755,Male,31,8,Distance Learning,Customer Support,Customer Success Manager,4,Vadodara,3.8,5.0,1,9.9,14.58
EMP07756,Female,30,7,Other,Engineering,Lead Engineer,3,Dehradun,4.0,4.8,31,8.1,12.96
EMP07757,Male,35,8,NIT,HR,HR Executive,2,Hyderabad,3.8,2.9,11,5.5,13.91
EMP07758,Male,30,3,Central University,Finance,Financial Analyst,1,Ahmedabad,3.5,3.6,17,16.3,9.57
EMP07759,Male,29,3,Distance Learning,Customer Support,Support Team Lead,1,Vadodara,3.3,,1,9.8,4.92
EMP07760,Male,27,5,Tier-2 Private,Product,Associate Product Manager,2,Guwahati,4.2,,86,17.0,10.92
EMP07761,Male,28,5,Central University,Customer Support,Customer Support Executive,1,Raipur,4.2,3.3,59,6.4,7.09
EMP07762,Female,31,4,Other,Data Science,Data Scientist,3,Coimbatore,2.3,5.0,3,11.1,8.73
EMP07763,Male,32,7,BITS,Engineering,Software Engineer,1,Mumbai,3.4,3.3,33,13.3,9.88
EMP07764,Male,33,11,Diploma,Marketing,Brand Manager,3,Kolkata,3.8,5.0,9,12.5,21.2
EMP07765,Female,36,13,IIIT,Marketing,Growth Manager,5,Hyderabad,2.3,,3,22.5,22.21
EMP07766,Male,42,16,Central University,Operations,Logistics Manager,5,Jaipur,4.0,3.9,10,5.9,26.03
EMP07767,Female,29,2,Other,HR,HR Executive,1,Bhopal,3.3,4.3,22,9.9,5.4
EMP07768,Male,26,2,Tier-2 Private,HR,HR Business Partner,2,Delhi,5.0,4.3,9,11.9,10.94
EMP07769,Female,26,4,NIT,Finance,Finance Manager,2,Ahmedabad,4.0,,9,12.1,8.26
EMP07770,Female,28,6,State University,Legal,Legal Manager,3,Kochi,3.5,4.0,1,8.8,8.61
EMP07771,Male,28,5,Tier-2 Private,HR,HR Business Partner,2,Chennai,3.8,3.3,1,6.0,7.52
EMP07772,Male,30,4,Central University,Finance,Finance Manager,2,Mumbai,3.6,3.5,9,11.5,13.66
EMP07773,Male,30,4,Other,Engineering,Senior Software Engineer,2,Chennai,2.2,,38,9.0,8.93
EMP07774,Female,31,8,Other,Marketing,Digital Marketing Manager,4,Vadodara,3.4,3.8,25,22.5,15.55
EMP07775,Female,29,2,Central University,Marketing,Marketing Executive,1,Nagpur,2.1,2.9,25,17.0,4.85
EMP07776,Male,57,30,Tier-2 Private,Engineering,DevOps Engineer,6,Lucknow,3.2,2.6,1,9.3,50.0
EMP07777,Male,33,6,Other,Legal,Legal Manager,3,Bhopal,3.6,4.1,1,9.6,9.92
EMP07778,Female,38,12,IIT,Sales,Sales Manager,5,Delhi,2.5,3.1,3,29.9,29.73
EMP07779,Male,29,4,IIT,Product,Product Manager,3,Lucknow,3.4,4.8,10,11.4,14.59
EMP07780,Female,36,9,Central University,Operations,Operations Manager,3,Bangalore,4.6,3.9,1,6.4,12.4
EMP07781,Female,32,6,Diploma,Data Science,Data Scientist,3,Kochi,3.0,4.3,23,13.1,11.63
EMP07782,Male,37,11,Distance Learning,Data Science,Data Scientist,3,Raipur,2.7,3.6,10,11.5,12.86
EMP07783,Male,29,5,BITS,Operations,Process Improvement Specialist,3,Indore,4.3,,30,9.5,15.87
EMP07784,Male,40,17,Tier-2 Private,Data Science,Analytics Manager,5,Indore,3.6,4.3,7,11.4,31.18
EMP07785,Male,27,2,Distance Learning,Customer Support,Customer Support Executive,1,Nagpur,3.4,1.9,44,7.6,5.75
EMP07786,Female,35,11,Tier-2 Private,Data Science,Senior Data Scientist,3,Chennai,3.9,,19,9.2,14.43
EMP07787,Female,30,6,Central University,Operations,Operations Manager,2,Patna,3.6,3.3,42,9.9,8.29
EMP07788,Female,28,2,Diploma,Marketing,Marketing Executive,1,Coimbatore,2.8,,7,18.4,3.63
EMP07789,Male,48,23,Tier-2 Private,Engineering,DevOps Engineer,6,Indore,2.5,3.1,48,9.4,45.01
EMP07790,Male,45,22,Central University,Engineering,Engineering Manager,6,Guwahati,4.9,4.0,8,12.3,50.0
EMP07791,Female,24,1,State University,Data Science,Data Analyst,1,Coimbatore,3.8,3.6,22,12.6,4.28
EMP07792,Male,31,6,Tier-2 Private,Sales,Account Manager,2,Chennai,4.7,4.1,51,21.7,8.99
EMP07793,Male,32,9,NIT,Customer Support,Support Manager,3,Ahmedabad,3.3,2.9,5,5.8,11.86
EMP07794,Male,31,8,Distance Learning,Finance,Controller,3,Kochi,4.5,4.3,4,11.8,14.44
EMP07795,Female,40,17,State University,Product,Director of Product,5,Delhi,2.8,2.8,2,11.9,21.45
EMP07796,Female,40,15,Other,Customer Support,Customer Success Manager,3,Ahmedabad,2.2,3.7,20,5.0,12.65
EMP07797,Male,31,7,Central University,Marketing,Marketing Executive,1,Coimbatore,3.8,4.1,3,21.8,9.51
EMP07798,Female,53,29,Central University,Product,Director of Product,6,Coimbatore,4.2,4.8,23,10.7,49.47
EMP07799,Male,33,11,"Top Private (ISB, XLRI, SP Jain)",HR,HR Manager,3,Mumbai,4.3,4.8,28,9.3,21.43
EMP07800,Male,26,4,Central University,Finance,Controller,3,Lucknow,3.8,,1,10.6,13.02
EMP07801,Male,30,4,Central University,Finance,Financial Analyst,2,Pune,2.9,3.4,57,10.8,9.88
EMP07802,Female,41,14,IIIT,Customer Support,Customer Success Manager,4,Delhi,3.8,3.4,1,5.1,22.68
EMP07803,Male,26,3,Tier-2 Private,Sales,Sales Executive,2,Surat,3.8,3.9,1,15.4,9.3
EMP07804,Male,31,4,BITS,Data Science,Data Scientist,2,Visakhapatnam,3.4,3.2,4,14.3,10.88
EMP07805,Male,30,5,Diploma,HR,HR Manager,2,Visakhapatnam,3.1,,26,5.7,8.89
EMP07806,Female,30,7,State University,Legal,Senior Legal Counsel,3,Chennai,2.6,3.9,15,12.3,11.75
EMP07807,Female,30,5,Central University,Marketing,Marketing Executive,1,Visakhapatnam,3.6,3.9,33,16.5,5.94
EMP07808,Male,24,2,Other,Data Science,Data Scientist,1,Chennai,3.7,2.9,1,13.3,8.6
EMP07809,Female,37,13,Tier-2 Private,Marketing,Brand Manager,3,Kolkata,2.3,3.3,16,13.3,15.16
EMP07810,Male,30,4,Distance Learning,Marketing,Brand Manager,2,Vadodara,5.0,4.3,7,12.1,9.56
EMP07811,Male,51,24,Central University,Product,Product Analyst,6,Bangalore,2.3,4.2,25,18.4,50.0
EMP07812,Female,30,7,Tier-2 Private,Legal,Legal Associate,1,Dehradun,2.9,3.2,8,12.5,5.25
EMP07813,Female,41,14,IIM,Engineering,Engineering Manager,5,Coimbatore,3.7,3.3,20,12.6,28.76
EMP07814,Male,34,9,IIT,Data Science,Lead Data Scientist,4,Kolkata,3.8,3.3,1,14.9,30.28
EMP07815,Male,38,15,Central University,Data Science,Lead Data Scientist,4,Bangalore,2.8,4.0,1,13.9,30.2
EMP07816,Male,35,9,"Top Private (ISB, XLRI, SP Jain)",Engineering,Staff Engineer,2,Hyderabad,2.7,2.5,7,9.8,10.15
EMP07817,Male,34,7,Tier-2 Private,Product,Associate Product Manager,2,Lucknow,3.4,2.9,12,18.5,12.45
EMP07818,Female,36,13,State University,Product,Product Analyst,5,Hyderabad,3.4,2.9,21,16.6,21.44
EMP07819,Female,52,30,Distance Learning,Legal,Compliance Officer,6,Patna,4.6,3.7,13,14.3,50.0
EMP07820,Male,28,5,"Top Private (ISB, XLRI, SP Jain)",Product,Senior Product Manager,2,Bangalore,2.6,4.6,46,18.6,10.38
EMP07821,Female,36,10,Tier-2 Private,Product,Product Manager,3,Mumbai,3.5,3.6,12,12.8,12.99
EMP07822,Male,28,6,Other,Marketing,Brand Manager,2,Kolkata,3.3,2.8,11,22.6,7.27
EMP07823,Male,31,8,Other,Engineering,Staff Engineer,3,Kochi,3.8,3.5,3,11.4,13.9
EMP07824,Male,29,6,Tier-2 Private,Sales,Sales Executive,2,Hyderabad,3.2,3.0,1,17.9,8.93
EMP07825,Female,23,1,IIT,Legal,Senior Legal Counsel,1,Chandigarh,4.3,,45,13.5,4.81
EMP07826,Male,30,5,Distance Learning,Engineering,Senior Software Engineer,2,Ahmedabad,4.0,3.0,43,11.3,12.86
EMP07827,Female,38,12,State University,Operations,Supply Chain Analyst,4,Thiruvananthapuram,4.5,3.1,2,7.4,13.88
EMP07828,Male,25,3,NIT,HR,HR Executive,2,Kolkata,3.6,3.0,60,9.7,12.26
EMP07829,Female,38,11,State University,Customer Support,Customer Success Manager,4,Chandigarh,3.5,,75,5.0,14.1
EMP07830,Male,33,6,"Top Private (ISB, XLRI, SP Jain)",Sales,Sales Executive,2,Bangalore,3.1,3.9,2,34.0,11.99
EMP07831,Female,32,5,NIT,Customer Support,Support Team Lead,2,Hyderabad,2.3,2.7,49,6.3,7.42
EMP07832,Female,37,11,Diploma,Legal,Legal Manager,3,Thiruvananthapuram,3.8,3.3,5,12.8,10.35
EMP07833,Male,33,9,"Top Private (ISB, XLRI, SP Jain)",Operations,Operations Manager,3,Vadodara,3.8,4.8,1,5.6,15.39
EMP07834,Female,31,8,NIT,Customer Support,Customer Success Manager,4,Delhi,3.9,3.9,9,9.1,18.89
EMP07835,Female,39,12,Diploma,Operations,Process Improvement Specialist,3,Jaipur,3.1,3.2,5,5.6,11.86
EMP07836,Male,31,6,Diploma,Legal,Senior Legal Counsel,2,Ahmedabad,2.5,3.2,5,8.6,8.79
EMP07837,Male,25,1,Distance Learning,Marketing,Marketing Executive,1,Mumbai,2.8,3.8,25,21.8,6.63
EMP07838,Female,28,4,Other,Data Science,Data Analyst,1,Mumbai,3.6,2.9,1,8.8,7.17
EMP07839,Female,24,1,Tier-2 Private,Operations,Operations Manager,1,Guwahati,4.3,4.1,37,6.7,4.5
EMP07840,Male,33,9,IIM,Data Science,Data Analyst,2,Lucknow,2.2,5.0,7,8.8,13.8
EMP07841,Female,37,11,Other,HR,Talent Acquisition Specialist,3,Pune,4.8,3.4,9,6.3,12.57
EMP07842,Male,36,11,Other,Sales,Account Manager,3,Pune,1.8,3.7,49,20.7,15.46
EMP07843,Male,32,8,IIM,Legal,Senior Legal Counsel,3,Raipur,4.9,2.8,77,9.8,18.79
EMP07844,Female,33,11,IIIT,Product,Group Product Manager,4,Kolkata,2.6,4.4,10,19.6,18.58
EMP07845,Male,26,2,State University,Legal,Legal Associate,2,Kochi,4.6,4.0,5,11.7,10.02
EMP07846,Male,28,5,Central University,Product,Senior Product Manager,2,Mumbai,3.1,2.4,12,13.5,10.81
EMP07847,Male,26,2,State University,Sales,Account Manager,1,Pune,4.6,3.9,11,31.0,5.77
EMP07848,Male,26,4,IIM,Legal,Legal Associate,1,Chennai,1.6,3.6,3,9.3,8.11
EMP07849,Male,45,18,IIIT,Operations,Logistics Manager,5,Hyderabad,3.9,3.7,2,8.1,28.08
EMP07850,Female,36,13,IIIT,Marketing,Content Strategist,4,Kolkata,4.3,3.0,10,22.2,16.87
